https://colleges.niche.com/belmont-abbey-college/rankings/,belmont abbey college,498,Belmont Abbey College,100
https://colleges.niche.com/belmont-university/rankings/,belmont university,499,Belmont University,100
https://colleges.niche.com/beloit-college/rankings/,beloit college,301,Beloit College,100
https://colleges.niche.com/bemidji-state-university/rankings/,bemidji state university,302,Bemidji State University,100
https://colleges.niche.com/benedict-college/rankings/,benedict college,500,Benedict College,100
https://colleges.niche.com/benedictine-college/rankings/,benedictine college,1084,Benedictine College,100
https://colleges.niche.com/benedictine-university/rankings/,benedictine university,367,Benedictine University,100
https://colleges.niche.com/bennington-college/rankings/,bennington college,128,Bennington College,100
https://colleges.niche.com/bentley-university/rankings/,bentley university,132,Bentley University,100
https://colleges.niche.com/berea-college/rankings/,berea college,502,Berea College,100
https://colleges.niche.com/bergin-university-of-canine-studies/rankings/,bergin university of canine studies,3205,Bergin University of Canine Studies,100
https://colleges.niche.com/berkeley-college/rankings/,berkeley college,3029,Berkeley College,100
https://colleges.niche.com/berklee-college-of-music/rankings/,berklee college of music,134,Berklee College of Music,100
https://colleges.niche.com/berry-college/rankings/,berry college,503,Berry College,100
https://colleges.niche.com/beth-hamedrash-shaarei-yosher-institute/rankings/,beth hamedrash shaarei yosher institute,3039,Beth Hamedrash Shaarei Yosher Institute,100
https://colleges.niche.com/beth-hatalmud-rabbinical-college/rankings/,beth hatalmud rabbinical college,1825,Beth Hatalmud Rabbinical College,100
https://colleges.niche.com/beth-medrash-govoha/rankings/,beth medrash govoha,1245,Beth Medrash Govoha,100
https://colleges.niche.com/bethany-lutheran-college/rankings/,bethany lutheran college,613,Bethany Lutheran College,100
https://colleges.niche.com/bethune--cookman-university/rankings/,bethune cookman university,506,Bethune-Cookman University,100
https://colleges.niche.com/beulah-heights-university/rankings/,beulah heights university,586,Beulah Heights University,100
https://colleges.niche.com/biola-university/rankings/,biola university,680,Biola University,100
https://colleges.niche.com/birmingham--southern-college/rankings/,birmingham southern college,507,Birmingham-Southern College,100
https://colleges.niche.com/black-hills-state-university/rankings/,black hills state university,867,Black Hills State University,100
https://colleges.niche.com/blackburn-college/rankings/,blackburn college,305,Blackburn College,100
https://colleges.niche.com/blessing-rieman-college-of-nursing/rankings/,blessing rieman college of nursing,1352,Blessing-Reiman College of Nursing,97
https://colleges.niche.com/bloomfield-college/rankings/,bloomfield college,135,Bloomfield College,100
https://colleges.niche.com/bloomsburg-university-of-pennsylvania/rankings/,bloomsburg university of pennsylvania,136,Bloomsburg University of Pennsylvania,100
https://colleges.niche.com/blue-mountain-college/rankings/,blue mountain college,508,Blue Mountain College,100
https://colleges.niche.com/bluefield-college/rankings/,bluefield college,509,Bluefield College,100
https://colleges.niche.com/bluefield-state-college/rankings/,bluefield state college,510,Bluefield State College,100
https://colleges.niche.com/bluffton-university/rankings/,bluffton university,306,Bluffton University,100
https://colleges.niche.com/bob-jones-university/rankings/,bob jones university,2050,Bob Jones University,100
https://colleges.niche.com/boise-bible-college/rankings/,boise bible college,1395,Boise Bible College,100
https://colleges.niche.com/boise-state-university/rankings/,boise state university,1082,Boise State University,100
https://colleges.niche.com/boricua-college/rankings/,boricua college,140,Boricua College,100
https://colleges.niche.com/boston-architectural-college/rankings/,boston architectural college,143,Boston Architectural College,100
https://colleges.niche.com/boston-baptist-college/rankings/,boston baptist college,2049,Boston Baptist College,100
https://colleges.niche.com/boston-college/rankings/,boston college,144,Boston College,100
https://colleges.niche.com/boston-university/rankings/,boston university,146,Boston University,100
https://colleges.niche.com/bowdoin-college/rankings/,bowdoin college,138,Bowdoin College,100
https://colleges.niche.com/bowie-state-university/rankings/,bowie state university,512,Bowie State University,100
https://colleges.niche.com/bowling-green-state-university/rankings/,bowling green state university,307,Bowling Green State University,100
https://colleges.niche.com/bradley-university/rankings/,bradley university,308,Bradley University,100
https://colleges.niche.com/brandeis-university/rankings/,brandeis university,453,Brandeis University,100
https://colleges.niche.com/brenau-university/rankings/,brenau university,513,Brenau University,100
https://colleges.niche.com/brescia-university/rankings/,brescia university,514,Brescia University,100
https://colleges.niche.com/brevard-college/rankings/,brevard college,526,Brevard College,100
https://colleges.niche.com/brewton--parker-college/rankings/,brewton parker college,1233,Brewton-Parker College,100
https://colleges.niche.com/briar-cliff-university/rankings/,briar cliff university,309,Briar Cliff University,100
https://colleges.niche.com/briarcliffe-college/rankings/,briarcliffe college,1826,Briarcliffe College,100
https://colleges.niche.com/bridgewater-college/rankings/,bridgewater college,1444,Bridgewater College,100
